id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Restaurante_11.002.593,Outback,Outback Steakhouse,Rua,Av. Otto Baumgart,Vila Guilherme,02049-900,Restaurante,-23.514952,-46.619975
Restaurante_11.002.726,Almanara,Almanara Basilio da Gama,Rua,R. Basílio da Gama,Centro Histórico de São Paulo,01046-020,Restaurante,-23.395889,-46.71355
Restaurante_11.002.936,Brasileirinho,Brasileirinho e Oriental,Rua,R. Tijuapé,Capao Redondo,05873-380,Restaurante,-23.688356,-46.776822
Restaurante_11.002.947,Outback,Outback Steakhouse Shopping Bourbon,Rua,R. Turiassu,Água Branca,05005-900,Restaurante,-22.751938,-47.629119
Restaurante_11.003.126,Frango Assado,Frango Assado dos Rezende,Rua,R. Dias de Figueiredo,Vila Moraes,04167-040,Restaurante,-23.779579,-45.358564
Restaurante_11.003.294,Frango Assado,Rick Frango Assado,Rua,R. Porto Amazonas,Jardim Brasil,08210-780,Restaurante,-21.147793,-48.975679
Restaurante_11.003.310,América,Restaurante America Moema,Rua,Rua Tuim,Moema,04511-070,Restaurante,-23.601345,-46.669992
Restaurante_11.003.506,Jeronimo Smash Burger,Jeronimo Burger Washington Luis,Rua,Av. Washington Luís,Santo Amaro,04662-002,Restaurante,-23.640015,-46.673749
Restaurante_11.003.642,Divino Fogão,Divino Fogao Cantareira Norte Shopping,Rua,Av. Raimundo Pereira de Magalhães,Parada de Taipas,02984-035,Restaurante,-23.460084,-46.720966
Restaurante_2.415.433,Madero,Shopping Morumbi,Shopping Center,Av Roque Petroni Júnior 1089,Brooklin,04707-900,Restaurante,-23.623109,-46.698569
Restaurante_2.435.524,Madero,Shopping Anália Franco,Shopping Center,Av Regente Feijó 1739,Tatuapé,03342-000,Restaurante,-23.56146,-46.56016
Restaurante_4.733.819,Madero,Shopping Eldorado,Shopping Center,Av Rebouças 3970,Pinheiros,05402-600,Restaurante,-23.572933,-46.69623
Restaurante_4.733.820,Madero,Shopping Vila Olímpia,Shopping Center,R Olimpíadas 360,Itaim Bibi,04551-000,Restaurante,-23.595498,-46.686743
Restaurante_5.364.547,Madero,Mooca Plaza Shopping,Shopping Center,R Cap. Pacheco e Chaves 313,Mooca,03126-000,Restaurante,-23.579201,-46.594749
Restaurante_5.364.548,Madero,Shopping Cidade São Paulo,Shopping Center,Av Paulista 1230,Bela Vista,01310-100,Restaurante,-23.563508,-46.652795
Restaurante_5.382.500,Johnny Rockets,Shopping Metrô Itaquera,Shopping Center,Av José Pinheiro Borges S/N,Itaquera,08220-900,Restaurante,-23.531539,-46.430047
Restaurante_6.402.259,Madero,Shopping Center Norte,Shopping Center,"Tv Casalbuono, 120",Vila Guilherme,02089-900,Restaurante,-23.516285,-46.618037
Restaurante_6.515.964,Johnny Rockets,Mooca Plaza Shopping,Shopping Center,R. Cap. Pacheco e Chaves 313,Parque Da Mooca,03126-000,Restaurante,-23.579201,-46.594749
Restaurante_7.011.396,Johnny Rockets,Shopping Metrô Tucuruvi,Shopping Center,Av. Dr. Antônio Maria Laet 565,Vila Gustavo,02240-000,Restaurante,-23.476094,-46.600316
Restaurante_7.294.614,Madero,Madero Steak House Shopping Aricanduva,Shopping Center,"Av Aricanduva, 5555",Vila Matilde,03573-010,Restaurante,-23.565994,-46.504011
Restaurante_7.495.906,Madero,Plaza Sul Shopping,Shopping Center,"Pça Leonor Kauppa, 100",Jardim da Saúde,04151-100,Restaurante,-23.619849,-46.626891
Restaurante_10.064.041,Johnny Rockets,,Rua,Travessa R, Butantã,5508170,Restaurante,-23.559524,-46.736244
Restaurante_10.126.433,Johnny Rockets,Johnny GO! Aclimação,Supermercado,Rua Muniz de Sousa, Aclimação,1534000,Restaurante,-23.562773,-46.623873
Restaurante_10.126.433,Johnny Rockets,Johnny GO! Aclimação,Supermercado,Rua Muniz de Sousa, Aclimação,1534001,Restaurante,-23.562773,-46.623873
Restaurante_10.142.912,Le Entrecot de Paris,Aclimação - Delivery,Rua,Praça Maria do Carmo Del Ré, Burgo Paulista,3682150,Restaurante,-22.738192,-47.659055
Restaurante_10.142.915,Le Entrecot de Paris,Anália Franco - Delivey,Rua,Rua Professor João Roberto Soares Lima, Alto da Mooca,3183030,Restaurante,-23.559395,-46.594056
Restaurante_10.311.476,Maremonti Trattoria & Pizza,Pinheiros,Rua,"Avenida Brigadeiro Faria Lima, 1656", Jardim Paulistano,1451918,Restaurante,-23.440619,-46.52218
Restaurante_10.311.515,Johnny Rockets,Shopping Vila Olímpia,Shopping Center,"Rua Princesa Isabel, 354/360", Brooklin Paulista,4601971,Restaurante,-23.636115,-46.580614
Restaurante_10.311.516,Johnny Rockets,Shopping Market Place,Shopping Center,"Avenida das Nações Unidas, 22540", Vila Almeida,4795921,Restaurante,-23.680308,-46.699061
