id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Escola Pública_1775129,Pública,Emef Joana Angelica de Jesus Madre,Rua,"Torre de Santiago, 425",Guaianases,8460180,Escola Pública,-23.548463,-46.403129
Escola Pública_1775130,Pública,Emef Artur Neiva,Rua,"Nossa Senhora de Guadalupe, 212",Jardim Helena,8420130,Escola Pública,-23.539342,-46.428374
Escola Pública_1775131,Pública,Emef Benedito Calixto,Rua,"Luis Medeiros da Silva, 195",Jardim Sao Pedro,8420650,Escola Pública,-23.533869,-46.813032
Escola Pública_1775132,Pública,Emef Wanny Salgado Rocha Profa,Rua,"Silvio Ribeiro dos Santos, 104",Vila Uniao Zona Leste,3683040,Escola Pública,-23.518079,-46.477489
Escola Pública_1775133,Pública,Emef Henrique Pegado Prof,Rua,"Itapiruna, 131",Jardim Penha,3757050,Escola Pública,-23.652387,-46.533937
Escola Pública_1775134,Pública,Emef Antonio Vieira PE,Rua,"Antonino Bacaeri, 171",Jardim Nordeste,3687060,Escola Pública,-23.652387,-46.533937
Escola Pública_1775135,Pública,Emef Amadeu Amaral,Rua,"Doutor Toloza de Oliveira, 37",Jardim Tres Marias,3676090,Escola Pública,-23.519545,-46.494242
Escola Pública_1775136,Pública,Emef Ruth Lopes Andrade Profa,Rua,"Jundiapeba, 177",Vila Zelina,3143050,Escola Pública,-23.548613,-46.255214
Escola Pública_1775137,Pública,Emef Marlene Rondelli Profa,Rua,"Acacio Caristo, 21",Parque Tomas Saraiva,3280110,Escola Pública,-23.552139,-46.647198
Escola Pública_1775138,Pública,Emef Heraldo Barbuy,Rua,"Cristovao de Vasconcelos, 86",Jardim Adutora,3978000,Escola Pública,-23.672009,-46.671893
Escola Pública_1775139,Pública,Emef Maua Br de,Rua,"Madrid, 550",Parque Sevilha,3157010,Escola Pública,-23.552139,-46.647198
Escola Pública_1775140,Pública,Emef Armando de Salles Oliveira,Rua,"Milton da Cruz, 659",Jardim Planalto,3983080,Escola Pública,-23.652387,-46.533937
Escola Pública_1775141,Pública,Emef Alvares de Azevedo,Rua,"Alcacuz, 130",Jardim Panorama Zona Leste,3245010,Escola Pública,-21.357339,-51.860168
Escola Pública_1775142,Pública,Emef Claudio Manoel da Costa,Rua,"Rodolfo Pirani, 224",Jardim Rodolfo Pirani,8310000,Escola Pública,-23.652387,-46.533937
Escola Pública_1775143,Pública,Emef Flores da Cunha Dep,Rua,"General Porfirio da Paz, 1663",Jardim Grimaldi,3918000,Escola Pública,-23.393988,-46.32258
Escola Pública_1775144,Pública,Emef Mascarenhas de Moraes Mal,Rua,"Doutor Camilo Haddad, 234",Vila Anadir,3266000,Escola Pública,-23.596189,-46.539209
Escola Pública_1775146,Pública,Emei Clovis Bevilacqua,Rua,"Jose de Queiroz Matos, 190",Jardim Grimaldi,3922040,Escola Pública,-23.598674,-46.515392
Escola Pública_1775147,Pública,Emef Cleomenes Campos,Rua,"Bartolomeu Correa Bueno, 268",Jardim Tereza,3261040,Escola Pública,-23.652387,-46.533937
Escola Pública_1775148,Pública,Emef Brasilio Machado Neto,Rua,"Almirante Otacilio Cunha, 325",Parque Santa Madalena,3982190,Escola Pública,-23.612874,-46.507866
Escola Pública_1775149,Pública,Emef Altino Arantes,Rua,"Coronel Augusto Celso de Moura, 78",Vila Elze,3256000,Escola Pública,-23.609423,-46.529362
Escola Pública_1775150,Pública,Emef Frederico Gustavo dos Santos Tte Aviador,Rua,"General Penha Brasil, 139",Vila Angelica,2673000,Escola Pública,-23.327361,-47.865145
Escola Pública_1775151,Pública,Emef Osvaldo Quirino Simoes,Rua,"Camilo Pecanha 10, 10",Vila Dionisia,2670030,Escola Pública,-23.552139,-46.647198
Escola Pública_1775152,Pública,Emef Antonio Prudente Prof,Rua,"Manuel Inacio Alvarenga, 50",Vila Penteado,2865110,Escola Pública,-23.779579,-45.358564
Escola Pública_1775153,Pública,Emef Joao Pinheiro Pres,Rua,"Dr Edgar Garcia Vieira, 140",Vila Matilde,3510040,Escola Pública,-23.535253,-46.533038
Escola Pública_1775154,Pública,Emef Jose Bonifacio,Rua,"Doutor Frederico Brotero, 134",Cidade Patriarca,3552080,Escola Pública,-23.536764,-46.50405
Escola Pública_1775155,Pública,Emef Humberto de Campos,Rua,"Professor Xavier de Lima, 644",Jardim Hercilia,3557000,Escola Pública,-23.543579,-46.508138
Escola Pública_1775156,Pública,Emef Arthur Alvim,Rua,"Desembargador Rocha Portela, 464",Artur Alvim,3567000,Escola Pública,-23.538462,-46.493107
Escola Pública_1775157,Pública,Emef Manoel de Paiva PE,Rua,"Professor Serafim Orlandi, 254",Jardim Vila Mariana,4115090,Escola Pública,-23.588219,-46.621211
Escola Pública_1775158,Pública,Emef Shirley Guio Profa,Rua,"Cristovao Lins, 611",Vila Isolina Mazzei,2083000,Escola Pública,-21.673489,-49.751941
Escola Pública_1775159,Pública,Emef Joao Domingues Sampaio,Rua,"Gastao Madeira, 386",Vila Maria Alta,2131080,Escola Pública,-23.514472,-46.588091
Escola Pública_1775160,Pública,Emef Pedro I D,Rua,"Presidente Janio da Silva Quadros, 420",Jardim Japao,2132000,Escola Pública,-23.462007,-46.410257
Escola Pública_1775161,Pública,Emef Romao Gomes Cel,Rua,"Soldado Jose Vicente de Paula, 140",Parque Novo Mundo,2180020,Escola Pública,-23.455917,-46.557219
Escola Pública_1775162,Pública,Emef Tamandare Alm,Rua,"General Mendes, 46",Vila Maria Alta,2127020,Escola Pública,-23.514472,-46.588091
Escola Pública_1775163,Pública,Emef Olavo Pezzotti Prof,Rua,"Fradique Coutinho, 2200",Vila Madalena,5416002,Escola Pública,-23.779579,-45.358564
Escola Pública_1775164,Pública,Emef Jairo Ramos,Rua,"General Lauro Cavalcanti de Farias, 438",Jardim Mangalot,5135000,Escola Pública,-23.490122,-46.746826
Escola Pública_1775165,Pública,Emef Ruy Barbosa,Rua,"Conceicao 1385, 1385",Vila Guilherme,2072001,Escola Pública,-23.500269,-46.600578
Escola Pública_1775166,Pública,Emef Kennedy Pres,Rua,"Acurui, 700",Vila Formosa,3355000,Escola Pública,-23.562273,-46.552706
Escola Pública_1775167,Pública,Emef Joao Naoki Sumita Dr,Rua,"Monsenhor Antonio Castro, 222",Jardim Vila Formosa,3461000,Escola Pública,-23.571095,-46.52794
Escola Pública_1775168,Pública,Emef Martin Francisco Ribeiro de Andrada,Rua,"Paulo Cesar, 126",Vila Mazzei,2311240,Escola Pública,-23.779579,-45.358564
Escola Pública_1775169,Pública,Emef Rodrigues Alves,Rua,"Borges, 242",Parada Inglesa,2247000,Escola Pública,-24.978131,-53.466835
Escola Pública_1775170,Pública,Emef Maria Helena Faria Lima Profa,Rua,"Roland Garros, 573",Jardim Brasil,2235000,Escola Pública,-23.652387,-46.533937
Escola Pública_1775171,Pública,Emef Esmeralda Salles Pereira Ramos Profa,Rua,"Maria Amalia Lopes Azevedo, 2167",Jardim Yara,2350002,Escola Pública,-23.457608,-46.604597
Escola Pública_1775172,Pública,Emef Julio Marcondes Salgado Gen,Rua,"Edu Chaves, 1289",Parque Edu Chaves,2229001,Escola Pública,-23.552139,-46.647198
Escola Pública_1775173,Pública,Emef Antonio Sant Ana Galvao Frei,Rua,"General Jeronimo Furtado, 715",Jardim Modelo,2237000,Escola Pública,-23.464333,-46.569573
Escola Pública_1775174,Pública,Emef Eneas Carvalho de Aguiar,Rua,"Francisco Franco Machado, 74",Vila Sabrina,2139020,Escola Pública,-23.779579,-45.358564
Escola Pública_1775175,Pública,Emef Alberto Santos Dumont,Rua,"Tenente Sotomano, 1920",Jardim Brasil Zona Norte,2226001,Escola Pública,-23.652387,-46.533937
Escola Pública_1775176,Pública,Emef Sergio Milliet,Rua,"Doutor Paulo de Andrade Arantes, 125",Parque Maria Luiza,3451090,Escola Pública,-23.557632,-46.517092
Escola Pública_1775177,Pública,Emef Othelo Franco Gen,Rua,"Jarinu, 730",Cidade Mae do Ceu,3306000,Escola Pública,-23.549445,-46.578545
Escola Pública_1775178,Pública,Emef Jackson de Figueiredo,Rua,"Itapura, 210",Vila Gomes Cardim,3310000,Escola Pública,-20.64354,-51.507612
Escola Pública_1775179,Pública,Emef Achilles de Oliveira Ribeiro Des,Rua,"Sao Joao do Paraiso, 57",Jardim Imperador,3934000,Escola Pública,-23.589761,-46.498213
Escola Pública_1775180,Pública,Emef Guimaraes Rosa,Rua,"Haroldo Daltro, 466",Vila Nova Manchester,3444090,Escola Pública,-23.895597,-46.425581
Escola Pública_1775181,Pública,Emef Arthur Azevedo,Rua,"Butui, S/N",Tatuape,3065025,Escola Pública,-23.478414,-46.607618
Escola Pública_1775182,Pública,Emef Olegario Mariano,Rua,"Antonio Borges da Fonseca, 15",Jardim Floresta,4836120,Escola Pública,-23.740712,-46.708896
Escola Pública_1775183,Pública,Emef Milton Ferreira de Albuquerque Prof,Rua,"Georgina Bocchiglieri, 55",Jardim Beatriz,4835250,Escola Pública,-23.737646,-46.707269
Escola Pública_1775184,Pública,Emef Almeida Junior Prof,Rua,"Francisco Mendes, 238",Socorro,4766050,Escola Pública,-23.67135,-46.708699
Escola Pública_1775185,Pública,Emef Placido de Castro,Rua,"Antonio Mesquita Pereira, 78",Capela do Socorro,4782080,Escola Pública,-23.692472,-46.703039
Escola Pública_1775186,Pública,Emef Joaquim Bento Alves de Lima Neto,Rua,"Sao Jose do Rio Preto, 17",Conjunto Habitacional Brigadeiro Faria L,4840460,Escola Pública,-23.541954,-46.351392
Escola Pública_1775187,Pública,Emef Joao de Deus Cardoso de Mello,Rua,"Manoel Vitorino Pereira, 220",Jordanopolis,4830020,Escola Pública,-23.732797,-46.699556
Escola Pública_1775188,Pública,Emef Afranio de Mello Franco Dr,Rua,"Acambaro, 39",Jardim Cliper,4827250,Escola Pública,-23.722662,-46.701842
Escola Pública_1775189,Pública,Emef Olavo Fontoura,Rua,"Doutor Lafaiette de Sousa Camargo, 72",Jardim Climax,4177380,Escola Pública,-23.638135,-46.606153
Escola Pública_1775190,Pública,Emef Eurico Gaspar Dutra Mal,Rua,"Jean de La Huerta, 136",Vila Brasilina,4163010,Escola Pública,-23.622355,-46.614532
Escola Pública_1775191,Pública,Emef Jose do Patrocinio,Rua,"Cantiga Ingenua, 64",Jardim Santa Emilia,4184065,Escola Pública,-23.662446,-46.798096
Escola Pública_1775192,Pública,Emef Joaquim Nabuco,Rua,"Doutor Wadih Safady, 10",Jardim Maria Estela,4181050,Escola Pública,-23.652387,-46.533937
Escola Pública_1775193,Pública,Emef Mario Marques de Oliveira Prof,Rua,"Marcelino Coelho, 297",Jardim Angela Zona Sul,4939010,Escola Pública,-23.680441,-46.803882
