id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Agencia Bancaria_10.024.893,Letsbank,Matriz,Rua,"Av Brigadeiro Faria Lima, 1461",Pinheiros,01451-904,Agencia Bancaria,-23.570198,-46.690437
Agencia Bancaria_10.024.894,Alfa,Sao Paulo,Rua,"Av Brasil, 1387",Jardim Paulista,01431-001,Agencia Bancaria,-23.570222,-46.671545
Agencia Bancaria_10.024.895,Santander,Ag. Urb - R. Rio das Pedras,Rua,"Av Rio das Pedras, 1879",Jardim Aricanduva,03453-100,Agencia Bancaria,-23.569715,-46.507637
Agencia Bancaria_10.024.896,Santander,Jardim Aricanduva,Rua,"Av Rio das Pedras, 1879",Jd.aricanduva,03453-100,Agencia Bancaria,-23.569715,-46.507637
Agencia Bancaria_10.024.897,Deutsche Bank,Matriz,Rua,"Av Paulista, 283",Bela Vista,01311-000,Agencia Bancaria,-23.569828,-46.647129
Agencia Bancaria_10.024.898,Alfa,Sede,Rua,"AL Santos, 466",Cerqueira Cesar,01418-000,Agencia Bancaria,-23.0349,-49.165198
Agencia Bancaria_10.024.899,Bradesco,"Prime Pamplona,urb. Sao Paulo, SP",Rua,"R Pamplona, 1370",Jd.paulista,01405-002,Agencia Bancaria,-23.584698,-46.828025
Agencia Bancaria_10.024.901,Bb,Estilo Pinheiros,Rua,"R dos Pinheiros, 1492",Pinheiros,05422-002,Agencia Bancaria,-23.567838,-46.69197
Agencia Bancaria_10.024.902,Cef,"Largo de Pinheiros, SP",Rua,"R Pais Leme, 250",Pinheiros,05424-010,Agencia Bancaria,-23.56738,-46.698824
Agencia Bancaria_10.024.903,Santander,001 - 2166 Alto da Mooca,Rua,"Av Paes de Barros, 1645",Mooca,03115-001,Agencia Bancaria,-23.566942,-46.59167
Agencia Bancaria_10.024.904,Santander,001 - 2113 Alto da Mooca II - Cap - SP,Rua,"Av Paes de Barros, 1645",Mooca,03115-001,Agencia Bancaria,-23.566942,-46.59167
Agencia Bancaria_10.024.905,Santander,001 - 4615 Jumana - SP - SP,Rua,"Av Paes de Barros, 1645",Mooca,03115-001,Agencia Bancaria,-23.566942,-46.59167
Agencia Bancaria_10.024.906,Bb,Aclimacao,Rua,"R Pires da Mota, 488",Aclimacao,01529-000,Agencia Bancaria,-23.566546,-46.633492
Agencia Bancaria_10.024.907,Sicredi,80 - Pac Escritório de Negócios SP,Rua,"Av Paulista, 807",Bela Vista,01311-100,Agencia Bancaria,-23.566753,-46.651074
Agencia Bancaria_10.024.908,Bradesco,"Prime Nacoes Unidas,urb. Sao Paulo, SP",Rua,"Av Paulista, 778",Bela Vista,01310-100,Agencia Bancaria,-23.566172,-46.650027
Agencia Bancaria_10.024.910,Santander,001 4755 Av Reboucas - SP II,Rua,"Av Reboucas, 2133",Pinheiros,05401-300,Agencia Bancaria,-23.566068,-46.680749
Agencia Bancaria_10.024.911,Santander,001 - 0958 Gabriel Monteiro - Cap - SP,Rua,"Av Reboucas, 2133",Pinheiros,05401-300,Agencia Bancaria,-23.566068,-46.680749
Agencia Bancaria_10.024.912,Bradesco,"Prime Jardim America,urb. Sao Paulo, SP",Rua,"R Augusta, 2938",Cerqueira Cesar,01412-100,Agencia Bancaria,-23.0349,-49.165198
