longitude,latitude,pt_nome,pt_descric,pt_enderec
-46.64469701228604,-23.68411637691349,"R. GIUSEPPE BOSCHI , 49",TRAVESSA BAURU,TRAVESSA BAURU
-46.75193952188691,-23.56574921446081,"AV. DO RIO PEQUENO , 713",AV OTACILIO TOMANIK/ R DR. SERGIO RUIZ DE ALBUQUERQUE,AV OTACILIO TOMANIK/ R DR. SERGIO RUIZ DE ALBUQUERQUE
-46.71748464665975,-23.90113163613039,"ESTR. ENG. MARSILAC , 12000",EST PONTE SECA/ EST DA LAGOA,EST PONTE SECA/ EST DA LAGOA
-46.58053698433417,-23.55806774844052,"R. DO ACRE , 496",R NATAL/ R PIRACUNUNGA,NATAL/ R PIRACUNUNGA
-46.71886355246798,-23.63723880146089,"R. LUIZ SERAPHICO JUNIOR , 0",R BRAGANCA PAULISTA/ R CARMO DO RIO VERDE,BRAGANCA PAULISTA/ R CARMO DO RIO VERDE
-46.42054156307674,-23.48927859069205,"R. S. GONÇALO DO RIO DAS PEDRAS , 908",R ADRIANO SEABRA/ R CARLO BIBIENA,ADRIANO SEABRA/ R CARLO BIBIENA
-46.66552265757564,-23.73612420832589,"ESTR. CANAL DA COCAIA , 2601",R CLAUDIO ARTARIA/ AV GAIVOTAS,CLAUDIO ARTARIA/ AV GAIVOTAS
-46.77294906656542,-23.64681591770927,"R. JOSÉ RAMOS FERNANDES , 627",R MOACYR MACHADO CASTANHO/ R ODEMIS,MOACYR MACHADO CASTANHO/ R ODEMIS
-46.67733898914013,-23.61148479387337,"AV. STO. AMARO , 3159",R DEMOSTENES/ R LUISIANIA,DEMOSTENES/ R LUISIANIA
-46.7427851236778,-23.41238486849049,"R. ERNESTO BOTTONI , 0",R POLIFONTES/ R SEM NOME,POLIFONTES/ R SEM NOME
-46.67439343980755,-23.48735033617779,"R. THOMAZ ANTÔNIO VILLANI , 135",Av. Dep. Emílio Carlos/Rua Henrique Almeida,Av. Dep. Emílio Carlos/Rua Henrique Almeida
-46.68970512152731,-23.5428361343013,"AV. POMPEIA , 2287",PC NOSSA SENHORA DO CARMO/ R CUXIPONES,PC NOSSA SENHORA DO CARMO/ R CUXIPONES
-46.68972915958034,-23.53168418386459,"R. TAVARES BASTOS , 834",R RAUL POMPEIA/ R DOUTOR AUGUSTO DE MIRANDA,RAUL POMPEIA/ R DOUTOR AUGUSTO DE MIRANDA
-46.58101982304565,-23.60388654621566,"AV. PRES. WILSON , 6747",RUA ALCATIS,UA ALCATIS
-46.60869999211613,-23.48676814775326,"AV. LUÍS DUMONT VILARES , 1721",R INGLESA/ R TOME PORTES,INGLESA/ R TOME PORTES
-46.47425284684823,-23.56683140009072,"AV. MARIA LUIZA AMERICANO , 1741",R MORUBIXABA/ VEL QUATORZE,MORUBIXABA/ VEL QUATORZE
-46.70068111432251,-23.51814027591401,"R. WILLIAM SPEERS , 674",R TENENTE LANDY/ R ALVES BRANCO,TENENTE LANDY/ R ALVES BRANCO
-46.49570476138632,-23.53911658604658,"AV. ANTÔNIO ESTEVÃO DE CARVALHO , 3438",PRAÇA GUAJARÁ - MIRIM,PRAÇA GUAJARÁ - MIRIM
-46.67319207494281,-23.59665284745562,"AV. STO. AMARO , 1481",R NATIVIDADE/ R DAS FIANDEIRAS,NATIVIDADE/ R DAS FIANDEIRAS
-46.63363525435194,-23.64085953595743,"R. BICUDO DE BRITO , 631",R INAJATUBA/ R GENERAL GASTAO GOULART,INAJATUBA/ R GENERAL GASTAO GOULART
-46.64395352159337,-23.53793502268648,"AL. BR. DE LIMEIRA , 266",AV DUQUE DE CAXIAS/ R GENERAL OSORIO,AV DUQUE DE CAXIAS/ R GENERAL OSORIO
-46.76551918562499,-23.63035096859781,"R. JORN. JOSÉ LEITE PINTO , 350",,
-46.44491012637933,-23.55722735764681,"AV. JACU-PÊSSEGO/NOVA TRABALHADORES , 35",R AGRIMENSOR SUGAYA/ R TOME ALVARES DE CASTRO,AGRIMENSOR SUGAYA/ R TOME ALVARES DE CASTRO
-46.47022296488353,-23.54222049816251,"TERM. METRÔ ITAQUERA PL. D , 0","Avenida Dr. Luís Aires, s/n°","Avenida Dr. Luís Aires, s/n°"
-46.62714697644378,-23.44606438273554,"AV. LUIZ CARLOS GENTILE DE LAET , 2500",EST DO GUARAU,EST DO GUARAU
-46.46936597230459,-23.54215649595867,"TERM. METRÔ ITAQUERA PL. E , 0",,
-46.68332342433773,-23.47000743929325,"R. CAIAPÉ , 189",R CARLOS MARIA MONTEIRO/ R BARREIRO,CARLOS MARIA MONTEIRO/ R BARREIRO
-46.60602250392645,-23.63565947825773,"AV. PE. ARLINDO VIEIRA , 1800",R SAO ALFEU/ R NAGIB TANUS GASTIN,SAO ALFEU/ R NAGIB TANUS GASTIN
-46.61106155474794,-23.60860561296386,"R. VERGUEIRO , 7385",R LINO GUEDES/ R JEREMIAS JUNIOR,LINO GUEDES/ R JEREMIAS JUNIOR
-46.74593134250884,-23.63239990214452,"R. MÁRIO LINHARES , 729",R CHINIGUA/ R PROFESSOR LUIS MAGALHAES DE ARAUJO,CHINIGUA/ R PROFESSOR LUIS MAGALHAES DE ARAUJO
-46.58303636962063,-23.43914928564412,"R. TITO LESSI , 18",R TOLEDO BASSI/ R ANTONIO QUINTILIANO,TOLEDO BASSI/ R ANTONIO QUINTILIANO
-46.57402205132947,-23.55446874547675,"R. MAL. BARBACENA , 474",R DANTE PELLACANI/ R BENTO GONCALVES,DANTE PELLACANI/ R BENTO GONCALVES
-46.48782384737705,-23.5333275889756,"R. DOS CONTINENTES , 284",R MARCIANO CAPELLA/ AV ANTONIO DIOGO,MARCIANO CAPELLA/ AV ANTONIO DIOGO
-46.69122030697918,-23.77502211247004,"AV. CARLOS ALBERTO BASTOS MACHADO , 52",R MANUEL CANALES/ R CAETANO BENI,MANUEL CANALES/ R CAETANO BENI
-46.67220551169477,-23.76201211382486,"AV. CARLOS BARBOSA DOS SANTOS (ESTR. BARRO BRANCO) , 963",RUA PROF.  AURÉLIO ARROBA MARTINS,UA PROF.  AURÉLIO ARROBA MARTINS
-46.56307120470792,-23.53651079353359,"TERM. METRÔ CARRÃO (LADO NORTE) , 0",,
-46.64508248274802,-23.54650598789912,"AV. IPIRANGA , 102",R DA CONSOLACAO/ R EPITACIO PESSOA,DA CONSOLACAO/ R EPITACIO PESSOA
-46.7245968811277,-23.5277733028976,"R. TEBICUARI , 765",R CORDILHEIRAS/ R PASSO DA PATRIA,CORDILHEIRAS/ R PASSO DA PATRIA
-46.69850478896865,-23.61811182644725,"LAT. DA PONTE DO MORUMBI , 0",,
-46.69375701043634,-23.85404377250495,"ESTR. DA BARRAGEM , 817",RUA APARECIDA,UA APARECIDA
-46.68575137179261,-23.47943440442485,"AV. JOÃO PAULO PRIMEIRO , 1598",R MQ. DE RECIFE/ R DOMINGOS GAVA,MQ. DE RECIFE/ R DOMINGOS GAVA
-46.43076430798553,-23.53888839846649,"TERM. CPTM JOSÉ BONIFÁCIO PL 1 , 0",,
-46.69666702214383,-23.55480510151963,"R. NATINGUI , 998",R DOS MORAS/ R SAGARANA,DOS MORAS/ R SAGARANA
-46.39398360811457,-23.54160427960425,"R. JOÃO DA SILVA AGUIAR , 35",R GIBOIUCUS/ R LUIS CESAR DE MENEZES,GIBOIUCUS/ R LUIS CESAR DE MENEZES
-46.7359293167221,-23.66410773280726,"R. VICENTE DÉCARA NETO , 140",RUA JOSÉ BARROS MAGALDI,UA JOSÉ BARROS MAGALDI
-46.70124265384626,-23.65063469062894,"R. COM. ELIAS ZARZUR , 120",OP. 98/120 - PREV. SOCIAL,OP. 98/120 - PREV. SOCIAL
-46.75618979768111,-23.47500862912026,"PÇA. VILA ESPERANÇA , 13",R OLINDA/ R CALDAS NOVAS,OLINDA/ R CALDAS NOVAS
-46.65088408801677,-23.64714555859366,"R. PARNAÍBA PAULIELLO , 230",R ALEXANDRE MARTINS RODRIGUES/ R GERALDO SALINI ROMEO,ALEXANDRE MARTINS RODRIGUES/ R GERALDO SALINI ROMEO
-46.47151212820294,-23.49118872983966,"R. GUIDO BONICI , 303",R RAFAEL AUGUSTO PINHEIRO/ R GUIDO BONICI,RAFAEL AUGUSTO PINHEIRO/ R GUIDO BONICI
-46.52265339393852,-23.58033048080248,"R. ARAMBARE , 34",R ANTONIO LEBEL/ R BARTOLOMEU ABRIL,ANTONIO LEBEL/ R BARTOLOMEU ABRIL
-46.68952835715962,-23.47446743750112,"R. BR. DE SANTO ÂNGELO , 55",RUA PARAPUÃ,UA PARAPUÃ
-46.601671076959,-23.47917516116612,"TERM. METRÔ TUCURUVI 2 , 0",,
-46.53872824479198,-23.58445550926988,"R. SOLIDÔNIO LEITE , 2044",R JAMAXI/ R PADRE MARCEL CUTSEM,JAMAXI/ R PADRE MARCEL CUTSEM
-46.70851729183385,-23.73761332812984,"R. JOSÉ BOCHIGLIERI , 39",RUA VENANCIO POLETTI,UA VENANCIO POLETTI
-46.46727201313215,-23.53535752022477,"PÇA. DAS PROFESSORAS , 0",AV DOS ALAMANDAS/ R FERDINANDO BIBIENA,AV DOS ALAMANDAS/ R FERDINANDO BIBIENA
-46.61355237469559,-23.65482641534075,"AV. DO CURSINO , 6325",R ANGELO BERTINI/ AV DOS OURIVES,ANGELO BERTINI/ AV DOS OURIVES
-46.37270795220177,-23.49315943482851,"R. JOÃO BATISTA DE GODOI , 695",,
-46.58216908327048,-23.52517689955695,"R. NESTOR DE HOLANDA , 120",R. ARMANDO RODRIGUES,ARMANDO RODRIGUES
-46.75020308892892,-23.40439292560074,"VIAD. DA. MORA GUIMARÃES , 0",R JOAQUIM DE SOUSA/ R BERNARDO JOSE DE LORENA,JOAQUIM DE SOUSA/ R BERNARDO JOSE DE LORENA
-46.64652427997122,-23.60202774571576,"R. LEANDRO DUPRÉ , 890",AV. DR. ALTINO ARANTES,AV. DR. ALTINO ARANTES
-46.65617700434643,-23.65853252369927,"R. CIDADE DE BAGDÁ , 943",R TERRAS DE CAMBRA/ R EMILIO DE SOUSA DOCCA,TERRAS DE CAMBRA/ R EMILIO DE SOUSA DOCCA
-46.63375649781931,-23.56978185150965,"R. LOUREIRO DA CRUZ , 241",R RODRIGO CLAUDIO/ R SATURNO,RODRIGO CLAUDIO/ R SATURNO
-46.75832868050747,-23.50399450673588,"R. BETIM PAES LEME , 41",RUA ANDRE REBOUCAS,UA ANDRE REBOUCAS
-46.56076500987262,-23.59899350886515,"R. BR. DE TRAMANDAÍ , 293",RUA CATAUXIS,UA CATAUXIS
-46.66782645381813,-23.49932926380094,"R. CAROLINA SOARES , 570",R LAGOA AZUL/ R DIOGO DE OLIVEIRA,LAGOA AZUL/ R DIOGO DE OLIVEIRA
-46.69679280769071,-23.61684082706281,"AV. DR. CHUCRI ZAIDAN , 246",RUA BALTAZAR FERNANDES,UA BALTAZAR FERNANDES
-46.6676091273901,-23.59500683843746,"R. AFONSO BRAZ , 446",R BARRA DO PEIXE/ R ESCOBAR ORTIZ,BARRA DO PEIXE/ R ESCOBAR ORTIZ
-46.50719179512235,-23.50098978954639,"R. PASTORIL DE ITAPETINGA , 73",R S JOSE DO CAMPESTRE/ R EUDELIO RAMOS,S JOSE DO CAMPESTRE/ R EUDELIO RAMOS
-46.68015595450324,-23.61468778792776,"AV. PE. ANTÔNIO JOSÉ DOS SANTOS , 77",Av. Santo Amaro,Av. Santo Amaro
-46.6808034052821,-23.77188109564099,"R. GONZALO BERCEO , 129",R ANACREONTE/ AV ADELINA ABRANCHES,ANACREONTE/ AV ADELINA ABRANCHES
-46.62564759021364,-23.56266885944923,"R. MAZZINI , 61",R SCUVERO/ R JOAQUIM PIZA,SCUVERO/ R JOAQUIM PIZA
-46.71151801494294,-23.52067029627222,"R. SACADURA CABRAL , 71",R SACADURA CABRAL/ R CORUMBATAI,SACADURA CABRAL/ R CORUMBATAI
-46.70661826024009,-23.46098154718274,"R. ENCRUZILHADA DO SUL , 0",R JOAQUIM DE SOUZA BRITO/ R OLIRIA FARIA DE LIMA,JOAQUIM DE SOUZA BRITO/ R OLIRIA FARIA DE LIMA
-46.49367473464651,-23.55192352303308,"AV. ITAQUERA , 2931",R GUIOMAR DE ATALIBA PENTEADO/ R OLGA SILVEIRA CAMPOS,GUIOMAR DE ATALIBA PENTEADO/ R OLGA SILVEIRA CAMPOS
-46.64815415319204,-23.63488060490825,"AV. PEDRO BUENO , 552",RUA JOÃO GABI,UA JOÃO GABI
-46.47277567070255,-23.62184715070739,"R. DOMINGOS PEIXOTO , 458",R CORREIA BUENO/ AV BARONESA DE MURITIBA,CORREIA BUENO/ AV BARONESA DE MURITIBA
-46.69506729306394,-23.47965543054595,"AV. MIN. PETRÔNIO PORTELA , 2247",R SEM NOME/ R TOMAS DE KEMPIS,SEM NOME/ R TOMAS DE KEMPIS
-46.67257748722764,-23.47792737280893,"AV. INAJAR DE SOUZA , 3750",R.  ALDO LACRETA,ALDO LACRETA
-46.40943355018505,-23.52048141887936,"AV. TEODORO BERNARDO DO NASCIMENTO , 637",R FRANCISCO MONTEIRO TAVARES/ R JOAO BARBOSA DE LIMA,FRANCISCO MONTEIRO TAVARES/ R JOAO BARBOSA DE LIMA
-46.59705003849896,-23.50177604704005,"AV. ANGELINA , 359",R ENGENHEIRO CIAMPITI/ TR DORIDE,ENGENHEIRO CIAMPITI/ TR DORIDE
-46.7278645285468,-23.62232289375782,"R. ANTÔNIO FERREIRA DE CASTILHO , 388",Rua José Pedro de Carvalho Lima,ua José Pedro de Carvalho Lima
-46.71354822429497,-23.45453359601133,"R. CARMEM CUNHA , 257",R BR. DE SUACUNA/ R SERRA DE MARACAJU,BR. DE SUACUNA/ R SERRA DE MARACAJU
-46.52324241492834,-23.57276251620766,"R. MANUEL FIGUEIREDO , 42",RUA CORREIA LACERDA,UA CORREIA LACERDA
-46.43116026070523,-23.55175634213552,"R. FREI ANTÔNIO FAGGIANO , 637",R ANTONIO PASSY/ R BOB MARLEY,ANTONIO PASSY/ R BOB MARLEY
-46.71457036945931,-23.70058150917892,"AV. ATLÂNTICA , 3813",AV PARANOPOLIS/ PC PROFESSOR MELLO E SOUZA,AV PARANOPOLIS/ PC PROFESSOR MELLO E SOUZA
-46.67631304509899,-23.59772585182151,"AV. HÉLIO PELLEGRINO , 1200",R THERESA DE CAPUA/ R UBERABINHA,THERESA DE CAPUA/ R UBERABINHA
-46.68868934843454,-23.76920213064794,"R. AGENOR KLAUSSNER , 197",RUA GEN. JOSÉ CORRÊA,UA GEN. JOSÉ CORRÊA
-46.63267000386931,-23.71573420189565,"ESTR. DO ALVARENGA , 5124",R HORNI/ R ZILIC,HORNI/ R ZILIC
-46.7572737237626,-23.49394754822653,"ROD. ANHANGUERA , 11072",EST TURISTICA DO JARAGUA/ AV JORN. PAULO ZING,EST TURISTICA DO JARAGUA/ AV JORN. PAULO ZING
-46.62067251778052,-23.59590969735795,"R. ENG. GUILHERME WINTER , 0",R SANTO EUGENIO OLIVI/ AV DOUTOR RICARDO JAFET,SANTO EUGENIO OLIVI/ AV DOUTOR RICARDO JAFET
-46.61415776384582,-23.54012292616448,"R. VISC. DE ABAETE , 79",,
-46.65627369077934,-23.45829841279145,"AV. LAGOA SANTA , 82",R ANTONIO DA FRANCA E HORTA/ AV DA. MARIANA GALIGIORI RONCHETTI,ANTONIO DA FRANCA E HORTA/ AV DA. MARIANA GALIGIORI RONCHETTI
-46.47100695901581,-23.54200950138159,"TERM. METRÔ ITAQUERA PL. B , 0",,
-46.71423424829335,-23.44582663673515,"R. JOÃO AMADO COUTINHO , 0",R JOSE PIZA/ R EGIDIO FELINE,JOSE PIZA/ R EGIDIO FELINE
-46.69411234102547,-23.46796347976052,"ESTR. LÁZARO AMÂNCIO DE BARROS , 62",R OLINTHO FRAGA MOREIRA/ R NEREU RANGEL PESTANA,OLINTHO FRAGA MOREIRA/ R NEREU RANGEL PESTANA
-46.43861705110876,-23.59469017222267,"AV. RAGUEB CHOHFI , 4831",R PEDRO LOURO/ R FRANCISCO BARBOSA,PEDRO LOURO/ R FRANCISCO BARBOSA
-46.58299788263287,-23.58170065054416,"R. INDAIÁ , 172",PC DO CENTENARIO DE VILA PRUDENTE/ R CARLOS MULLER,PC DO CENTENARIO DE VILA PRUDENTE/ R CARLOS MULLER
-46.53976517498756,-23.60226043310827,"R. CAOPIÁ , 249",R ANAVINGA/ R LISA ANSORGE,ANAVINGA/ R LISA ANSORGE
-46.67182806959158,-23.6015298218598,"AV. ROUXINOL , 200",AV PINTASSILGO,AV PINTASSILGO
-46.49403781188626,-23.52843662884954,"R. WADIH HATTI , 364",R MARCIANO CAPELLA/ AV ANTONIO DIOGO,MARCIANO CAPELLA/ AV ANTONIO DIOGO
-46.45154929082376,-23.49268866526817,"R. JOÃO JOSÉ RODRIGUES , 31",,
-46.59713066606397,-23.61022356510738,"R. ALENCAR ARARIPE , 336",RUA VISCONDE DE MAGE,UA VISCONDE DE MAGE
-46.44685517006936,-23.53965544175033,"R. SABBADO D'ÂNGELO , 865",R MAJOR AUGUSTO SECKER/ R SAO FRANCISCO DO PIAUI,MAJOR AUGUSTO SECKER/ R SAO FRANCISCO DO PIAUI
-46.46297083239536,-23.59874422502797,"R. FORTE DO TRIUNFO , 120",AV. RAGUEB CHOHFI,AV. RAGUEB CHOHFI
-46.70132218941956,-23.4946483821164,"AV. MIN. PETRÔNIO PORTELA , 471",R JOAO CORDEIRO/ R SEM NOME,JOAO CORDEIRO/ R SEM NOME
-46.4394480234502,-23.60072314774386,"R. DOMINGOS COUTINHO , 313",RUA FRANCOLINO PEREIRA,UA FRANCOLINO PEREIRA
-46.72314723706622,-23.42727574517849,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 13279",R JOAO GOMES DE MENDONCA/ R MARIA DA CRUZ CUNHA,JOAO GOMES DE MENDONCA/ R MARIA DA CRUZ CUNHA
-46.5732813811904,-23.45975916535268,"R. ABÍLIO PEDRO RAMOS , 772",R JOSE FIGLIOLINI/ R LOPES DA COSTA,JOSE FIGLIOLINI/ R LOPES DA COSTA
-46.70338577898046,-23.60914388041477,"AV. DQA. DE GOIÁS , 235",R PAULO BOURROUL/ R CONDE DE ITAGUAI,PAULO BOURROUL/ R CONDE DE ITAGUAI
-46.76678907808792,-23.65839584854942,"R. TÚLIO MUGNAINI , 66",Av. Carlos Caldeira,Av. Carlos Caldeira
-46.77330791409984,-23.69000672833381,"TERM. JARDIM ÂNGELA , 0",R RIBAS DO RIO PARDO/ R IARIM,RIBAS DO RIO PARDO/ R IARIM
-46.59824121691667,-23.44656729662503,"AV. CEL. SEZEFREDO FAGUNDES , 4198",R SAMANGUAIA/ R DR. AUGUSTO LEFEVRE,SAMANGUAIA/ R DR. AUGUSTO LEFEVRE
-46.66726536822166,-23.52569914497117,"TERM. BARRA FUNDA LADO SUL PLAT. C , 0",AV TOMAS EDSON/ R PEDRO MACHADO,AV TOMAS EDSON/ R PEDRO MACHADO
-46.36661097387918,-23.50186737816039,"AV. KEMEL ADDAS , 1190",R DESEMBARGADOR ISNARD DOS REIS/ R DESEMBARGADOR FAUSTO WHITAKER MACHADO ALVIM,DESEMBARGADOR ISNARD DOS REIS/ R DESEMBARGADOR FAUSTO WHITAKER MACHADO ALVIM
-46.6554205801589,-23.49276825688186,"R. ARMANDO COELHO SILVA , 632",R DR IGNACIO PROENCA DE GOUVEIA/ R VALDEMAR MARTINS,DR IGNACIO PROENCA DE GOUVEIA/ R VALDEMAR MARTINS
-46.58241695790805,-23.56117574009434,"R. DA MOOCA , 4497",R TERESINA/ R NATAL,TERESINA/ R NATAL
-46.59825589304331,-23.54133287447658,"R. S. LEOPOLDO , 490",R VISCONDE DE PARNAIBA/ R CAJURU,VISCONDE DE PARNAIBA/ R CAJURU
-46.6338697263475,-23.50281214950154,"R. DR. CESAR , 850",R EMB. JOAO NEVES DA FONTOURA/ R CARLOS ESCOBAR,EMB. JOAO NEVES DA FONTOURA/ R CARLOS ESCOBAR
-46.75566004677087,-23.69436365728276,"AV. ALEXANDRINA MALISANO DE LIMA , 863",R ARISTIDES VICENZO FABRINI/ R ABRAHIM MALUF,ARISTIDES VICENZO FABRINI/ R ABRAHIM MALUF
-46.65389707723101,-23.64294658599847,"R. TACIBA , 185",R VITORIANA/ R ALMAQUIO DINIS,VITORIANA/ R ALMAQUIO DINIS
-46.42209559675882,-23.47554165669677,"R. EMÍLIO CARDOSO AIRES , 49",AV FELIX NASCENTES PINTO/ R ERVA ANDORINHA,AV FELIX NASCENTES PINTO/ R ERVA ANDORINHA
-46.73492270508452,-23.55387921731063,"AV. ESCOLA POLITÉCNICA , 0",AV KENKITI SIMOMOTO/ AV TORRES DE OLIVEIRA,AV KENKITI SIMOMOTO/ AV TORRES DE OLIVEIRA
-46.57403328213681,-23.48695104623185,"R. JOSÉ ANILDO DA MATA , 223",AV RAMIZ GALVAO/ R JOSE ANILDO DA MATA,AV RAMIZ GALVAO/ R JOSE ANILDO DA MATA
-46.65414002710185,-23.65688852500804,"R. CIDADE DE BAGDÁ , 673",R CHARLES DARWIN / AV SANTA CATARINA,CHARLES DARWIN / AV SANTA CATARINA
-46.68454320905703,-23.52991917658188,"AV. POMPEIA , 655",R MINISTRO FERREIRA ALVES/ R DESEMBARGADOR DO VALE,MINISTRO FERREIRA ALVES/ R DESEMBARGADOR DO VALE
-46.59138927025433,-23.44776727139583,"R. ELIAS DE ALMEIDA , 300",AV JOSINO VIEIRA DE GOES/ R DOMINGOS ALLEMAGNA,AV JOSINO VIEIRA DE GOES/ R DOMINGOS ALLEMAGNA
-46.69596430101885,-23.47513345326147,"AV. MICHIHISA MURATA , 221",R.   JOÃO RODRIGUES CHAVES,JOÃO RODRIGUES CHAVES
-46.52774930872316,-23.59269844061032,"AV. SAPOPEMBA , 7235",R POSIDONIO/ R ANTONIO MUNIZ FAGUNDES,POSIDONIO/ R ANTONIO MUNIZ FAGUNDES
-46.40359344927486,-23.56443820543807,"AV. JOSÉ HIGINO NEVES , 876",R VITALINA MARIA DE JESUS SCHALCH/ R DO CALCIO,VITALINA MARIA DE JESUS SCHALCH/ R DO CALCIO
-46.79305380690315,-23.6732408602145,"R. ANTÔNIO FORLENZA , 7",R VALTER AYROSA FLAQUER / R CAPITAO JOSE CERQUEIRA LEITE,VALTER AYROSA FLAQUER / R CAPITAO JOSE CERQUEIRA LEITE
-46.40259843058708,-23.57235516718491,"AV. CACHOEIRA MORENA , 639",R CACHOEIRA DAS JANGADAS/ R ARROIO PIRAJUI,CACHOEIRA DAS JANGADAS/ R ARROIO PIRAJUI
-46.51404160130823,-23.54088963143682,"R. JOAQUIM MARRA , 2044",R GERALDA MARIA DE JESUS SANTOS/ AV NAPOLEAO,GERALDA MARIA DE JESUS SANTOS/ AV NAPOLEAO
-46.61452007618425,-23.4478363381915,"AV. SEN. JOSÉ ERMÍRIO DE MORAES , 823",R ELIAS DE SOUZA PINTO/ R PASCOAL GOMES DE LIMA,ELIAS DE SOUZA PINTO/ R PASCOAL GOMES DE LIMA
-46.39035069212109,-23.52593733915031,"R. FRANCISCO DE SOUTOMAIOR , 315",R CESARE POLLINI/ R JERONIMO PEDROSO BARROS,CESARE POLLINI/ R JERONIMO PEDROSO BARROS
-46.60253756758188,-23.62566351239786,"R. MQ. DE LAGES , 1640",R MAX BERG/ AV CORONEL JOSE PIRES DE ANDRADE,MAX BERG/ AV CORONEL JOSE PIRES DE ANDRADE
-46.39904670412266,-23.50094347621648,"R. JURARATERÊ , 97",,
-46.47120095875579,-23.54160850373474,"TERM. METRÔ ITAQUERA PL. A , 0",,
-46.70240315673593,-23.50155235459393,"AV. PAULA FERREIRA , 295",R CMTE. FERREIRA CARNEIRO/ R CECILIA DA SILVA,CMTE. FERREIRA CARNEIRO/ R CECILIA DA SILVA
-46.55194607319582,-23.60211546927152,"R. GASPAR BARRETO , 649",R   HERMETO LIMA,HERMETO LIMA
-46.60822352434297,-23.62436453477194,"R. D. VILARES , 1092",R DOMINIQUIN/ R ANGATURAMA,DOMINIQUIN/ R ANGATURAMA
-46.52073957084175,-23.53335068451659,"R. JOAQUIM MARRA , 899",R EDGAR DE AZEVEDO SOARES/ R DOUTOR ARMANDO BRANDAO,EDGAR DE AZEVEDO SOARES/ R DOUTOR ARMANDO BRANDAO
-46.71323090278757,-23.54917817481405,"AV. PROF. FONSECA RODRIGUES , 521",PC PERO VAZ DE CAMINHA/ R OROBO,PC PERO VAZ DE CAMINHA/ R OROBO
-46.6736268289465,-23.66695653756164,"AV. YERVANT KISSAJIKIAN , 539",R ANTONIO GIL/ R VICENTE PEREIRA DE ASSUNCAO,ANTONIO GIL/ R VICENTE PEREIRA DE ASSUNCAO
-46.6108819369682,-23.49755610604534,"AV. GEN. ATALIBA LEONEL , 1973",R   AZIR ANTONIO SALTON/RUA MARCILIO FRANCO,AZIR ANTONIO SALTON/RUA MARCILIO FRANCO
-46.75135310061393,-23.39814495674948,"R. FELIPE CARDOSO DE CAMPOS , 455",R XIMBURETINGA/ R HORACIO CARTIER,XIMBURETINGA/ R HORACIO CARTIER
-46.58372123473075,-23.47703811856626,"AV. JARDIM JAPÃO , 1592",R BASSI/ AV JULIO BUONO,BASSI/ AV JULIO BUONO
-46.43842689242411,-23.6414239634544,"AV. CIDADE DE MAUA , 225",Rua Açucena,ua Açucena
-46.73479508681412,-23.44276071014445,"ESTR. DE TAIPAS , 1495",PASSAGEM UM/ R PHILONILIA GONCALVES DOS SANTOS,PASSAGEM UM/ R PHILONILIA GONCALVES DOS SANTOS
-46.58098627242104,-23.47271212991929,"R. DR. NICOLINO MORENA , 0",R DOUTOR GUILHERME TELES/ R ARANHA DE MENEZES,DOUTOR GUILHERME TELES/ R ARANHA DE MENEZES
-46.59999408799131,-23.48006115234625,"AV. GUAPIRA , 247",AV MTO. VILLA-LOBOS/ R TANQUE VELHO/RUA MAJOR DANTAS COTEZ,AV MTO. VILLA-LOBOS/ R TANQUE VELHO/RUA MAJOR DANTAS COTEZ
-46.65524258996231,-23.49033726717914,"AV. ENG. CAETANO ALVARES , 3209",R ASTURIAS/ R ANTONIO DE SOUZA COSTA -- (nº 3210 OPOSTO),ASTURIAS/ R ANTONIO DE SOUZA COSTA -- (nº 3210 OPOSTO)
-46.62478787502494,-23.48157721762751,"R. SR. DO MONTE , 380",R ANA MARGARIDA LAET/ R ARMANDA,ANA MARGARIDA LAET/ R ARMANDA
-46.71658124478412,-23.44110466456441,"AV. ELÍSIO TEIXEIRA LEITE , 7189",R TUNEIRAS DO OESTE/ R ERASMO BARTOLO,TUNEIRAS DO OESTE/ R ERASMO BARTOLO
-46.5649691894529,-23.53631479992806,"R. DR. ÂNGELO VITA , 303",R. DR. CORINTO BALDOINO COSTA,DR. CORINTO BALDOINO COSTA
-46.62703097111182,-23.44791337415482,"AV. LUIZ CARLOS GENTILE DE LAET , 2250",,
-46.63271619483817,-23.66035444694585,"R. DR. RENÉ FERNANDES , 1",RUA DIÁRIO POPULAR,UA DIÁRIO POPULAR
-46.66649147723896,-23.49575127582554,"R. CAROLINA SOARES , 1021",R ALCIDES ALVES/ R LEONOR BARBOSA RODRIGUES,ALCIDES ALVES/ R LEONOR BARBOSA RODRIGUES
-46.52038043498802,-23.57392350270653,"R. MANUEL FIGUEIREDO , 339",R ANTONIO ACRAS FILHO/ AV AGUIAR DA BEIRA,ANTONIO ACRAS FILHO/ AV AGUIAR DA BEIRA
-46.76999966573368,-23.47982864795608,"ROD. ANHANGUERA , 0",EST TURISTICA DO JARAGUA/ AV JORN. PAULO ZING,EST TURISTICA DO JARAGUA/ AV JORN. PAULO ZING
-46.49242875423004,-23.54925853129401,"AV. ENG. JOÃO BAPTISTA ARANHA , 226",RUA DEJANIRA -- PADARIA ALQUIMAR,UA DEJANIRA -- PADARIA ALQUIMAR
