RGI,Latitude,Longitude
350891218,-23.4829260659076,-46.55092652314
36803719,-22.9081350952764,-47.0781049705696
39515120,-23.5761362735337,-46.7811250560932
35286119,-23.5291886,-46.5191401
97939199,-23.5837047,-46.8842112
385751119,-23.5062024471111,-46.7894192372133
37594919,-23.511361259117,-46.6542239441803
37744919,-23.5816049598084,-46.5532755501284
39850517,-23.5869506583617,-46.9274806976318
384621119,-23.4539073061132,-46.7371186269143
36306419,-23.5352912,-46.7691828
36072319,-23.4648885936165,-46.5462759919266
36793719,-23.7058997553981,-46.5474883209295
39985320,-22.5991037117915,-47.3880635895492
32896418,-23.569459055737,-46.7039970306885
39496120,-23.5546945510485,-46.5784722349182
349101118,-23.685248261547,-46.5321589300247
37411819,-23.2736663328409,-46.5889234822785
36786719,-23.4044197215922,-46.4345597277558
35969319,-23.6134040572771,-46.6763826067458
38929120,-23.6376341438242,-46.7431622245369
35641219,-23.6133355268656,-46.6747614466965
36744619,-22.8949274099342,-47.0596572728679
33861718,-23.5703859408127,-46.5084639742744
349751118,-23.5744315289333,-46.7076594693809
34171818,-23.5269195018897,-46.8013583780153
385521119,-22.9064354818674,-47.0535249479172
36052319,-23.5035738711204,-46.294365806221
36854719,-22.7433939566031,-47.2928859883606
36349419,-23.6328211587248,-46.6003508534424
36799719,-23.5810701642323,-46.557419411101
39712220,-23.6222034318495,-46.7584272913559
382111019,-23.5005009973058,-46.6275972084169
329181120,-22.8641829702579,-47.2113556428528
35667219,-23.529393,-46.5262732
388641219,-23.4800723335983,-46.6015202578804
31529815,-23.7102091838828,-46.5471429232788
36953819,-23.6221970519799,-46.758191160709
95897193,-23.4786733,-46.5414418
37472819,-23.6611756081143,-46.5267551411045
34148216,-23.5456022190649,-46.6457723249622
34443918,-23.5120136523657,-46.5267042828033
38027215,-23.4881966323587,-46.5542378314383
36794719,-22.8908611856451,-47.074789753373
38974120,-22.9252163,-47.0716151
36970819,-23.6368449856863,-46.5686919244588
36675619,-23.574476049831,-46.7846144684478
36151419,-23.5221811200182,-46.5557097858827
95632192,-23.647608,-46.598135
95471191,-22.9046154487358,-47.1723147006637
36484519,-23.6500206696772,-46.5329919713028
35952616,-23.6154307289397,-46.5714225674939
37584919,-23.554807813919,-46.6502062806084
382821019,-23.5509050929265,-46.6105654306149
982841910,-23.5508444249726,-46.6104219324326
344951018,-23.5277945150211,-46.7713172153443
39347120,-23.5880049707224,-46.6392096993362
39439120,-23.5860983906502,-46.6935965283116
35984319,-23.5739002921898,-46.7071800876969
987311912,-23.5740769796939,-46.7069635828034
36305419,-23.490996805949,-46.4703352941956
36347419,-23.612727,-46.6767637
37346819,-23.5276659550258,-46.6565428226845
36251419,-23.6616859523486,-46.7644065900741
36249419,-23.6311596401871,-46.641843754447
380011019,-23.4689157111436,-46.6937748987419
346761018,-23.6532271944426,-46.6628570987419
96765197,-23.6095734117605,-46.4284263531952
36631519,-23.5766523,-46.5949893
3500420,-22.9204843148043,-47.0812314361069
36816719,-22.918313407891,-47.0808199018524
382761019,-22.9176412342768,-47.0811338898058
35635219,-22.5949182784726,-47.4049774079346
385551119,-22.8221401,-47.0802805
31648720,-23.457385,-46.542071
35659219,-23.6401778896291,-46.5439128934507
381251019,-23.6208494775875,-46.5693179077975
37806919,-23.5814801127587,-46.6157716285476
33533618,-23.635901765142,-46.9895076384399
36147821,-22.947695568644,-47.1198371263199
36795719,-22.8950141112322,-47.0522853196087
36474519,-22.766074174195,-47.6359352205154
36152419,-23.559376299391,-46.593931345369
36939819,-23.5961830355508,-46.6396367549896
36324419,-23.5446703332671,-46.8311157692768
37570919,-22.6601318259475,-47.6904458607132
385241119,-22.903064,-47.1707008
36017319,-23.6878993366251,-46.6246284246063
36811719,-23.6588408949133,-46.7032961099669
37066819,-23.6568802895281,-46.6487321257591
34713814,-23.5927270778038,-46.6874607947802
36952819,-23.58100432925,-46.7498983442783
35263119,-23.6404689937197,-46.7365452276821
35380119,-23.5595220914011,-46.6763233016323
131313,-23.651665,-46.705242
31245623,-23.6133767929341,-46.6725621448441
346601123,-23.54699459,-46.58553921
346361023,-23.545732,-46.616574
347331123,-23.532103,-46.57483
38587424,-23.69137875,-46.68637723
145922310,-23.66284039,-46.72577143
36776224,-23.690937,-46.686125
345711023,-23.677397,-46.69204
347561123,-23.65816867,-46.70289255
30435223,-23.64392067,-46.73998724
30435223,-23.64392067,-46.73998724
348971223,-23.63862746,-46.71590906
387221219,-23.64462343,-46.72076285
36347921,-23.63534651,-46.696625
343401023,-23.64983318,-46.70580284
345631023,-23.642041,-46.721364
18448244,-23.64201151,-46.721364
38399424,-23.64512211,-46.71633111
36374124,-23.64999294,-46.71667231
38549425,-23.673206,-46.671336
31293625,-23.638619,-46.718514
222333444,-23.694141,-46.701364
987987987,-23.688018,-46.670868
986986986,-23.688115,-46.670941
39427724,-23.67679,-46.707272
39346624,-23.556126,-46.602827
39961824,-23.55037495,-46.588135
315551217,-23.54518876,-46.58975713
39466724,-23.552046,-46.603427
31071423,-23.569139,-46.584026
38992524,-23.531469,-46.604967
36799224,-23.560729,-46.612814
19251246,-23.559525,-46.611181
38593424,-23.627114269932,-46.7432598450741
36708224,-23.5701577570258,-46.7491759161878
39395724,-23.5689800694822,-46.7459753661462
38548424,-23.57729168014,-46.7327348703434
347121123,-23.6104548126653,-46.7266024925925
39310624,-23.5833142518739,-46.7372864217945
348521223,-23.5894306350323,-46.7329240886318
39330624,-23.5929818770732,-46.7304587102349
39563724,-23.543158930012,-46.5426503928534
39430724,-23.5277506382867,-46.5282816804325
55555,-23.5425272792103,-46.5431744626695
